2/4/20,1609135.001
2/5/20,1656040.878
2/6/20,1653961.91
2/7/20,1629619.725
2/10/20,1639671.57
2/11/20,1651863.054
2/12/20,1672353.982
2/13/20,1671254.551
2/14/20,1659447.58
2/18/20,1648707.072
2/19/20,1650473.439
2/20/20,1649603.2
2/21/20,1643783.766
2/24/20,1593229.324
2/25/20,1548979.614
2/26/20,1532836.694
2/27/20,1469298.02
2/28/20,1455655.189
3/2/20,1511498.62
3/3/20,1473089.335
3/4/20,1528445.488
3/5/20,1479224.755
3/6/20,1458237.522
3/9/20,1299443.846
3/10/20,1354622.111
3/11/20,1287288.855
3/12/20,1162353.623
3/13/20,1248350.938
3/16/20,1102784.483
3/17/20,1178178.976
3/18/20,1102019.575
3/19/20,1122747.184
3/20/20,1078355.355
3/23/20,1049758.082
3/24/20,1174997.504
3/25/20,1196221.788
3/26/20,1277156.038
3/27/20,1224551.046
3/30/20,1279759.808
3/31/20,1280351.534
4/1/20,1222974.593
4/2/20,1279066.916
4/3/20,1252968.134
4/6/20,1330450.799
4/7/20,1340850.494
4/8/20,1394912.282
4/9/20,1398519.909
4/13/20,1343301.24
4/14/20,1371537.843
4/15/20,1317795.002
4/16/20,1315052.89
4/17/20,1375124.832
4/20/20,1350328.494
4/21/20,1309872.527
4/22/20,1330804.592
4/23/20,1345137.135
4/24/20,1365561.063
4/27/20,1388269.957
4/28/20,1390518.168
4/29/20,1431051.581
4/30/20,1394619.961
5/1/20,1346115.31
5/4/20,1340607.056
5/5/20,1354940.324
5/6/20,1339370.982
5/7/20,1350769.464
5/8/20,1390407.262
5/11/20,1371340.608
5/12/20,1336902.476
5/13/20,1309054.532
5/14/20,1325515.002
5/15/20,1336233.278
5/18/20,1401658.489
5/19/20,1372505.389
5/20/20,1403529.358
5/21/20,1396734.435
5/22/20,1386718.537
5/26/20,1429308.176
5/27/20,1471078.789
5/28/20,1453932.483
5/29/20,1455121.765
6/1/20,1462760.982
6/2/20,1487553.578
6/3/20,1523086.145
6/4/20,1529162.997
6/5/20,1587381.468
6/8/20,1620321
6/9/20,1587877.841
6/10/20,1561005.659
6/11/20,1437440.868
6/12/20,1465716.22
6/15/20,1468733.737
6/16/20,1519595.288
6/17/20,1503110.963
6/18/20,1502830.193
6/19/20,1494244.105
6/22/20,1490679.851
6/23/20,1491744.808
6/24/20,1448107.408
6/25/20,1472411.146
6/26/20,1435974.017
6/29/20,1464976.952
6/30/20,1483225.033
7/1/20,1471851.962
7/2/20,1484905.369
7/6/20,1501052.083
7/7/20,1474186.161
7/8/20,1483521.582
7/9/20,1453259.835
7/10/20,1481352.717
7/13/20,1490639.209
7/14/20,1539918.878
7/15/20,1554506.98
7/16/20,1556509.948
7/17/20,1552813.469
7/20/20,1540933.892
7/21/20,1563079.139
7/22/20,1577066.935
7/23/20,1565777.607
7/24/20,1565588.695
7/27/20,1577720.351
7/28/20,1558870.996
7/29/20,1576541.229
7/30/20,1547600.588
7/31/20,1525404.586
8/3/20,1527885.157
8/4/20,1532138.453
